,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y
50,-0.11339299573862525,6.614713740012901,9.963331764963275,6.6931318818739065,66.45694365109223,0.5239016203731874,6.222726009275157,0.21266098495177452,1,9,30,82,1
51,-1.1104654627708246,4.969547501941468,12.262146879935322,5.0343572783504875,35.49924567287141,1.1412857314287752,3.616346193688771,0.7278230519487051,0,10,26,76,1
52,-2.731181418568842,5.861889123815765,8.550940146616252,8.349556585851106,46.242649278930216,0.2691606699395043,4.617942569493863,0.4189086368652522,0,9,28,82,1
53,0.2563596144071365,4.749356257413301,14.346415533477566,10.003209132482514,52.19125296981362,0.5580389085016317,3.4290567505868332,0.19870530122836289,1,9,26,80,1
54,-0.3627855141947218,4.98271089890624,8.830274652567999,5.933834856761153,29.22200456734943,0.8446013477848803,4.154197568473987,0.1351493614735156,0,8,28,80,1
55,-0.008252311587969225,3.481776837739873,8.493900298780067,4.84566155418857,36.979747769418815,0.026837252113512858,2.3814133001093247,0.10320858367784097,1,8,29,82,1
56,1.141584514844721,3.3700343768712733,10.30872634162412,8.434800161172658,48.20776350728475,0.2641378983243007,4.763007115499845,0.5882917371518114,1,9,25,89,1
57,-0.4839796527933897,7.7594863289612075,11.017330939423688,13.258231152425044,42.833875159389045,2.4210895896871047,3.9454960392291754,0.013368474167695566,1,9,32,69,1
58,0.9752892869834989,6.480175941483804,9.598393299125338,-0.05713664305208077,23.225789358834394,0.009136829468747045,4.0669321950764346,0.39872048518759823,0,6,29,79,1
59,-0.5570967177968039,5.416541627479447,7.8959805578929325,9.374758855619783,38.18955415769039,0.8793918479874666,3.354964771074172,0.9076182798039989,1,10,25,83,1
60,0.7725376328253798,5.637113263999588,10.950916427277635,4.566660452161039,38.80909414318398,0.8051219339143177,4.7513759359510095,0.952951929807346,1,10,28,85,1
61,0.19132079586371625,4.617178902795716,7.255817938341767,7.1384850008547,30.840899664715955,0.1306523208632044,6.548358902417784,0.18358323143585734,1,9,26,80,1
62,1.4456501853143842,5.712772530572718,9.8825369850072,6.1570840339585375,49.38217392927936,0.18149341156524687,6.404677940441027,0.9919018498025391,1,9,27,76,1
63,-0.17454466859643197,6.477715516894977,8.656259254872632,2.210681777058162,24.979293293641156,2.8673076488905496,3.6571019361191492,0.23615845307005595,1,9,28,77,1
64,-0.3578426217305715,6.029539993187089,7.588809330113899,9.511643320553114,39.038205382933796,1.0730069462631844,3.5905038266940896,0.00022267968601431622,1,9,27,76,1
65,2.166945386728573,5.041405232890861,13.321997291401773,2.4264850691072612,26.668869217663303,0.7829302440780713,5.491824186485719,0.12362606636679432,1,8,28,84,1
66,-1.8480489778116673,4.755376399470748,10.143353895657135,5.567014725415827,52.186814545035624,1.9602406275276612,4.422370614935355,0.7327612963076612,0,10,29,79,1
67,0.4694099091148526,4.084976891593047,10.409619516214194,11.393134736814375,43.04500141300527,0.8524848791849138,4.794983016606734,0.31696341250745624,1,10,25,86,1
68,0.12735208584628957,4.944059607246506,8.99612951350256,3.9352183770374873,31.943155228836577,0.03124407896957495,4.8734342797501125,0.3644198096214407,1,9,28,80,1
69,1.4822699727699826,4.513860529740399,11.691813587237759,0.23531281751721078,51.86091390091637,0.09405179015644637,4.165619906905241,0.18158451708608842,1,9,33,82,1
70,-0.36617483206139784,3.2007063373439815,9.269567746921746,5.808810278064768,29.630449413213434,0.6929384076192682,7.665411074300804,0.014797435427188213,1,9,28,80,1
71,1.1729934388680658,5.804489197649736,11.506846213053052,4.731783972624989,46.46308066890502,0.32781259901928095,4.056760609091197,0.7434197119359477,0,10,29,82,1
72,0.011067930053781224,4.708536178451707,10.340336979448242,6.661536804213473,38.110824308674154,0.5802497266638635,3.950754744902654,0.9413355351633328,0,9,32,78,1
73,-1.99871626943806,4.6984708204052605,10.46601032154968,5.294527450895165,74.26492562108777,0.22350155745215625,5.2676059494829985,0.356588432181735,0,9,29,83,1
74,1.0080704813580414,5.797621741703138,10.64644535966853,4.466538511674555,71.29817505161361,1.5938893133352,5.54505710489962,0.02186192152431028,1,9,29,82,1
75,0.9361160783405944,5.083493981635297,13.339204213651701,6.714257075050904,46.761491642540555,1.7517556212559697,4.4931554472889035,0.10715014644493406,1,9,25,74,1
76,-0.3868950360015238,3.968143593987314,9.661260331943609,-3.5769159796778425,18.396755849015562,0.36883948830637886,5.42718676931148,0.4979921877821018,1,8,30,79,1
77,0.38671238286441356,6.22538800490552,7.968531273147492,6.480397565374813,39.11531677014143,4.580554986728426,3.6816053482788482,0.6752446012555399,1,10,29,80,1
78,-1.9228977232494224,6.130841566441623,12.46645916981696,9.597454800963007,34.34535544868903,2.008881321781863,9.470922566661212,0.3832346793141248,1,9,28,75,1
79,1.1143770006936724,4.973611046539926,10.242984273737187,-2.269818457085938,31.437442060105646,1.1084137986997502,3.7502775784224682,0.501784812827724,1,9,31,80,1
80,-0.01263351631976236,6.580306200766043,13.228322612092416,-3.3290250415095137,60.7956649566624,0.803550127251663,3.1051629780867005,0.6047336897463104,1,9,29,82,1
81,-1.170312890343974,4.202155856385954,11.891231679728577,-0.1394622977564337,73.78756905543032,4.7541241750903405,6.523328420841949,0.775375992896665,1,9,25,82,1
82,0.40799986518563264,5.589424083485632,11.873899191399234,0.3824855083468046,53.11077893064543,0.7540187862469236,2.483938807259799,0.21489460990433973,1,9,25,82,1
83,-0.39021048359542576,4.163796613312405,10.063069575563043,9.508766686040651,60.47435114902093,0.1269263073741376,4.719547014254744,0.49025605842221603,1,8,30,74,1
84,0.206953487302426,6.172622448865682,12.70864580730245,11.00175050608845,34.8054860917677,1.0194507758798592,4.895015918773381,0.27525426501665323,0,9,29,78,1
85,-0.20532182820144665,5.433644290719057,12.18014123246514,-1.5613926113114616,48.374697393902096,0.7146566329989466,4.016216455018753,0.91968720158017,1,10,31,75,1
86,-0.28463712996875223,4.729975739525485,10.848311171975283,2.6423161417015053,21.995136120344334,0.04425777430776258,2.840450805358096,0.045013429781542234,1,9,29,81,1
87,-0.5955832319358455,5.832824979207076,11.245677004761648,10.8338286429694,44.712366577286815,0.2502139468164878,4.318344693349337,0.07356486460519615,0,10,27,80,1
88,-0.3208190171528621,6.037107563397137,9.184494129910243,-2.083330885511442,37.797726403188186,0.5191185005695353,5.087906202930583,0.4090127754662761,0,8,34,72,1
89,-1.2889716263427748,5.596838025493093,8.789788233303481,-3.527170417477162,51.014286894783815,0.4441365617685235,4.618866591053992,0.8985346872850699,0,7,29,80,1
90,0.6134580190422285,4.985459461141884,10.813371688320908,2.9768999949136283,48.555823681269125,0.4300534153761451,3.0298643376858974,0.9139347283128993,1,9,27,82,1
91,1.6454858892288136,4.536282353588363,7.872040855808972,8.37875165514237,42.28954288308631,0.7122305427244391,3.5538543578068267,0.35506665020615713,1,9,27,78,1
92,2.0810214092905355,5.459667187920132,9.422459721853631,1.690686969026281,52.51268408828368,0.11583054992157629,4.261009781973514,0.10504880855301789,0,9,28,77,1
93,-0.489429096998774,4.990804918903413,9.201390369108891,6.808220123914664,27.87498155134276,1.4919727421353246,4.1605717959735635,0.12357964803133153,1,7,29,81,1
94,-0.6352101675650852,6.5249414903919405,8.650326615499921,5.226595129300917,51.364490593165975,0.5014848423488124,6.82219870087225,0.43812316898610965,1,9,31,80,1
95,-1.272408109108286,5.365848270926055,7.767141747225659,9.451252050092776,35.41506007405169,6.34705629978603,5.222759120168397,0.013695134213109033,1,9,28,80,1
96,0.6386741756540582,4.689954400166479,12.612178560986862,14.783310985784853,47.33777624217426,2.365577820621371,2.8608144426733735,0.5327023969560727,1,9,28,80,1
97,0.4708859810530765,5.691534037250984,11.512740050425924,11.64028130082426,39.765621317092695,0.16071475950715583,3.8728793310480167,0.8672530889195835,1,9,23,78,1
98,-0.25039252672180917,5.6434673856963045,11.321404998584473,13.95058334873167,47.663592159910564,1.2013870505475819,4.035924114298985,0.7099371972985329,1,10,28,79,1
99,-1.410875953579476,6.815930397141917,6.308964768885321,0.5518770456771334,49.760661579985374,0.16043220519165605,4.188450043023427,0.25681248902216874,0,9,29,83,1
100,-0.12435733817680839,4.9335225928016655,10.360132592190407,7.678260400285371,42.89127545756002,1.6338787307568021,5.704227656893466,0.9439546261666623,1,7,29,80,1
101,0.13389018257755814,5.6570136135578135,9.877372229720653,8.40817943787205,29.905516305849964,0.08468101395678419,3.7733237852326442,0.557634696042817,0,10,28,86,1
102,0.4173135065127503,3.826793606850151,10.783127336716506,9.249013825324328,50.39920973811728,2.275751222914771,4.843481022560464,0.8448768230983393,1,10,29,84,1
103,1.5610390704513573,5.585817035306849,10.593119617925591,-5.02257995782227,38.83479311265485,2.4248927487212537,5.5027413514854375,0.7599026488851722,1,10,34,82,1
104,-0.412810932589185,5.536586372161647,12.135168427022837,-1.085108257370302,46.67981881236066,2.502745881066415,4.87802367800683,0.4385810285555341,1,8,28,74,1
105,0.12189557755553126,4.444074076190943,10.98722074574946,6.323865857690472,39.918782504123655,0.9143049896497393,3.8071575862845832,0.26513553777371024,1,10,28,87,1
106,-0.7220808680535499,4.358162655890345,8.861382526284451,10.382259902781202,26.946650116862223,3.087975203943053,6.643531593153262,0.052758268749234394,0,9,29,81,1
107,1.055476690072835,6.010926240718736,11.171727410643692,8.992963885357291,43.103559507020506,1.1628817843407708,3.423329755917708,0.9937726370425198,0,10,29,79,1
108,1.5936165237832496,6.93622947692927,9.427435239461206,8.83003530778802,33.86135676441232,0.880537494009955,5.0759541687179075,0.9497464769238845,1,8,30,82,1
109,-0.6157998020043938,4.683601457537046,8.294138815010953,8.43227043116292,47.54182991079632,0.5469509252819853,5.436741077535175,0.2809377592293439,1,8,29,79,1
110,-0.07140403163898112,4.74467462045426,10.155692377217852,-0.7451670647653126,20.753371933158526,0.028384384574972926,3.5184738088083884,0.7619930664309443,0,10,22,84,1
111,-0.9518016065181802,5.76012918382318,7.604419554375525,14.900065163578132,48.11248124270292,0.03553662038521985,4.881118760339747,0.790436914459916,1,10,30,76,1
112,0.5402047907853044,3.686340055294028,12.168389219018042,3.811498734075213,75.30203781309534,0.44271742757031074,2.0096161921551636,0.8794895977398642,0,8,28,74,1
113,1.6409868593111443,5.355426596672867,9.039469610260198,5.0066958936569534,55.80904557691893,0.015537784482369348,5.251647860373668,0.04850595803561452,1,10,31,80,1
114,0.16741749124342706,4.887321535165841,10.292553873981168,14.919306136865178,45.12310172909702,0.3976560764352474,4.019451254148693,0.5002915465396606,1,10,31,77,1
115,1.8640812934672242,5.629475737707629,9.912724366480981,3.946618644161142,66.56280125384018,0.42274194028422735,5.580393562012112,0.7083980890336554,0,9,29,78,1
116,-0.27629890839502447,4.386277180005667,9.957471799237304,14.018088374251763,34.789571544146206,0.8647508299628098,3.795500853377173,0.8459962097180591,1,9,30,77,1
117,0.03619963540826557,5.3308379915924835,9.930114742404013,14.296382556596829,20.288098613752467,0.33940870653600314,2.861000432887271,0.8791824345729734,1,8,28,81,1
118,-0.8024159829690148,5.185751704868308,10.960716756698373,6.683899233841972,47.29029760516896,0.4635053985920711,4.228520226933003,0.6614878581197855,1,9,31,84,1
119,-0.9589190525937238,4.302993873280798,9.761991800619368,4.800708224936178,37.29036398979643,1.27964814389039,5.124016393619789,0.924973798787797,1,8,31,82,1
120,1.1017505187492818,4.7782686453793595,14.480667856614122,-0.07719893324433524,37.61451569191149,1.5357331534862886,4.15520352129914,0.8069609361995325,1,10,30,80,1
121,0.441001021181473,4.435017949789109,9.729775764011599,4.141240721070528,44.769711866036644,0.2527312305303508,7.52639149399929,0.6895747524790167,0,7,32,73,1
122,0.9579595619843007,4.625582615524081,8.915659927235714,12.199189879580368,78.32660949017217,0.7489339664026163,3.353373880701748,0.861840445993178,1,9,27,71,1
123,-1.0206549344900013,3.035704941562666,7.482013244027918,1.4163785262348227,46.76439877473774,0.10720911387630827,6.077183598089599,0.39222354190050535,1,10,34,80,1
124,0.09151736782210389,6.518720253059589,9.63226798753633,2.5836457360183815,42.97100511256727,0.24640021636272877,3.849397053021455,0.802291113687287,1,9,31,79,1
125,-1.7897935460200556,3.8855839352182913,11.545202087882743,2.619223560542282,27.959426201312993,1.8996613323928548,3.923335979496288,0.9360722679618433,0,10,30,73,1
126,-2.4633054558567857,3.7182660406325674,11.346701926023469,9.091858870076631,46.48089625941381,1.563335577689389,2.4222240833444095,0.45739678644875037,1,8,28,77,1
127,-1.3180216956813686,5.637278188373937,9.58032172477324,11.566120567922976,38.53031048068517,2.635036437387992,7.147694518103659,0.6317388351308588,1,10,30,83,1
128,0.2403877634737365,5.4939158696599115,12.308879018093391,7.519371113114732,45.8069967601012,3.8566007931727455,6.835335349452732,0.502836831829362,1,8,25,83,1
129,0.6921993954883326,4.050994069919068,10.903858550226632,9.471850380208146,34.08616947711027,0.4505606601519725,5.181468243977305,0.1981046741873286,1,9,28,85,1
130,1.568551551777717,4.833313468106415,7.65767260867144,6.787624961506799,36.949564512601704,0.339756680357971,3.338620841220006,0.35880924611247145,1,10,24,73,1
131,-1.3031787235297974,6.138529223884942,10.923420980753136,11.331521944130786,28.197738235440482,0.8498988479093413,4.325582614301421,0.10206433317227227,1,10,29,82,1
132,2.0157132316756736,5.019618530232495,10.007791715361547,16.960642314849803,49.54762204247638,1.0093010938379634,3.7846853127246263,0.9773253788458542,0,10,30,78,1
133,-0.7161727914065058,4.335725183825327,7.462867484109964,9.854802008079982,43.65970609046153,0.08794383890878475,6.6529853854409415,0.7856039811060118,1,9,24,79,1
134,0.2126798081497488,3.5430688864025726,9.433140712141277,8.223633458110978,34.734843660144456,0.33298247049292434,4.3885905728604255,0.19120073701252582,1,10,23,78,1
135,-0.36272047373542593,6.843691154727147,8.981618511559272,11.71503672976576,27.374973102239892,0.7379800091378094,3.628336518658224,0.9079578154032188,1,10,22,81,1
136,0.28026903418248816,5.772359159611637,8.724480657592483,6.064129293713551,34.73848373858649,0.9773731870524944,3.678809502352703,0.947801406687094,0,10,25,80,1
137,-0.030064979355802542,5.268799347649608,11.031773301112587,2.5681613913533594,47.14563616974313,0.7072095904203718,4.184513103468912,0.1809123239742653,1,9,31,85,1
138,1.0955141601638136,4.663539209217022,9.764440791368774,1.811339387505062,52.454720982412496,0.5221604374328872,5.477780076620223,0.09370878306702432,1,9,25,86,1
139,0.9111486656342358,6.4044958947076145,8.603159371132945,2.735162963854924,32.194984737263155,0.5154386034954106,3.815493504423755,0.1015407925196516,1,10,27,84,1
140,0.35853867858242555,6.25689800417298,9.195145908565296,4.773379909802717,33.53601961252754,0.7599223322721388,3.5237320988590284,0.38422460378629847,1,10,27,79,1
141,-0.49028652509724163,4.416819076005372,6.915970347506089,9.90299906962347,42.85115534808772,2.8923359004140616,4.339931090030397,0.5448537401472356,1,9,26,79,1
142,0.168930814422344,5.5448423405814715,13.48205898401719,7.97151965680174,39.779567182979584,1.1370572343766867,2.461078751922255,0.7159855212284337,1,7,25,86,1
143,-1.2207004979973124,5.496155463775463,10.95676931998439,9.392544331008292,40.20552736279614,0.16405223176136707,5.17136958685228,0.509334811415157,0,7,25,77,1
144,0.3561911686723319,8.186413304379231,9.509069488777195,1.9910293637241239,39.007292642145316,0.15578666096495059,5.445470631937224,0.7602559045789775,1,10,28,80,1
145,0.8887055133884263,6.268525310436102,9.653797610817506,5.1424223126131565,33.620705489313856,0.46419557901439296,5.933394854037948,0.5253411173634844,1,8,30,82,1
146,-0.3206312674651538,4.385513812526004,11.336870538841248,10.203530423843212,41.86146694219894,1.141637075725576,3.5488995703187523,0.9922610837109036,1,9,33,76,1
147,-0.09663889642180547,4.380347079515139,8.01504678394013,7.085033433970917,28.403790969318756,1.8407457881133942,6.942899239871595,0.4415058286018889,1,8,29,84,1
148,-1.5266862703329072,5.051287617310696,6.086040454187014,10.604147438161512,19.27559947822077,0.7898436710533911,3.4658924819633863,0.6166447227443121,1,7,30,80,1
149,-0.15301418828997096,6.3584803972355655,10.716053414710379,12.41029431614136,25.233902563132467,0.6887297323551929,3.3574018366938243,0.07720174963759363,1,10,31,70,1
150,2.9294790282584566,4.829657225267267,11.99083063827705,8.036911735371534,31.264900782409665,0.0003097774956156468,3.674431206679912,0.21459069877265435,0,10,27,81,1
151,-1.7458310485588922,5.656531352743706,8.360551283968306,2.551048412760708,45.88704862111668,1.0072610960697759,2.8416223829852587,0.9758254367967609,0,9,30,84,1
152,-0.21816598008869179,4.514046131344068,7.297561761373016,8.89831566219044,30.106078103234353,2.896785232619621,5.03275418963611,0.5959817028908516,0,8,26,83,1
153,-0.8219321726040176,5.093959180996973,9.073245555965917,11.682270803991832,37.91053997519893,0.8257118118836178,5.90342286888193,0.42659824550357284,0,9,26,77,1
154,0.45899841372316247,5.979813376835203,12.11302255585069,7.816693051772717,59.21803866064498,2.488384238698103,3.1667863726449736,0.6704920285739377,1,10,28,86,1
155,-0.589237366168802,4.615945385901915,9.611190773415833,5.321475078796846,36.88545556565112,0.05697270292979425,4.645995190753994,0.8525373391745393,1,9,27,76,1
156,-0.3345545261988138,4.027391147333965,13.959256058919554,12.752647932442159,33.75439479760358,0.8038417693172009,3.7129300718920852,0.042636406222334236,1,10,28,78,1
157,0.8698319809930674,3.3221334541084504,5.544793983155598,3.1667358843145,18.586729153081563,0.5549480041827559,4.538855920431061,0.07977568101172991,1,9,30,82,1
158,0.6401706366559882,4.273586887429576,11.207643203088821,7.401859085666849,21.7215091328789,0.045120709812924355,4.754246302121518,0.637417288684601,0,8,28,87,1
159,-1.61156783588424,4.6456062315430335,7.863974826098628,3.2914036069939234,42.79979983966141,0.7180530497979831,3.9809323365210725,0.5977861308458522,1,9,31,78,1
160,-0.17765631921138117,6.1394863530168955,11.427755703013075,0.05348013974633847,44.2357170402325,1.307082365808583,3.936129100453511,0.47211075652054246,1,8,30,76,1
161,1.74225456133115,4.550306632244616,9.70123054826619,11.10549434820486,9.048878775625198,0.06698126172448007,3.1318904517026227,0.9369950423557106,1,9,28,78,1
162,1.8769160329458547,5.787240827766081,11.28341288254395,8.844961782600585,42.7926589265853,0.4162433868543498,7.548261163480571,0.4972227579815227,0,10,30,83,1
163,-0.7965111697552448,4.929922959248968,9.3077078654716,5.499381466243568,38.04854083478581,0.8622494483873631,4.451201988029452,0.5321568410358201,1,8,20,90,1
164,1.0426572202074929,4.7892761262039105,8.584135035025136,2.7910359825777697,32.174382856076996,0.20234565363718507,4.879910020273094,0.11479361549581113,1,8,26,84,1
165,-0.4487638541767303,5.175126214834517,11.690755749040546,13.162868366294763,54.97490711294866,1.0743868330352149,4.423136667096468,0.06660048423225287,1,9,23,82,1
166,1.2175804185497918,2.5068741536861476,13.49392337580283,6.455510689294639,47.86086720989797,0.2604415883967911,4.420870776474322,0.7757973198173646,1,10,31,86,1
167,1.4503811865450598,4.210951799794651,10.648564066250954,17.547014686863115,40.69364114990872,0.9839212251591792,2.9421374594767173,0.1218131809534752,1,9,28,80,1
168,-0.599587190402912,4.757965947316651,9.22584782482211,13.768934918081492,53.668011790773164,0.014401394449343947,5.220236224458721,0.9352032235011074,0,9,25,80,1
169,-1.7246212664958258,5.043829439549933,9.36258740210009,4.39037608188935,27.415722183445226,0.27939789689359074,5.35921469766927,0.25794246941568455,1,9,28,85,1
170,-1.6531790712606136,4.658361980618378,7.427413124195616,4.333108062044225,27.98271246641111,2.5510874879119405,4.3861905117814715,0.8494226853083475,1,10,23,79,1
171,-1.6230304718921171,4.463174454713763,9.122246882392433,7.904617519047932,61.991954806057635,1.0673128840288486,5.299003669109409,0.28691006855755097,1,9,26,76,1
172,1.00171670559288,4.252622460574646,6.896691157672807,0.7700337110186695,51.34924897464332,2.2440046297097895,4.120744726725599,0.8889277030895054,1,9,31,80,1
173,-0.06225002668285678,2.9250614336918663,8.816961261448956,8.260361931387893,24.439632721477455,2.773705249627199,5.682238203254557,0.9879398212283254,0,8,31,81,1
